ITEM,DATE,UNITS,PRICE,Unit_cost
CREST PH CLN MINT RINSE 1 LT (3700044982),4/13/2011,1,5.49,1.8117
CREST PH CLN MINT RINSE 1 LT (3700044982),6/15/2011,1,4.4,1.452
CREST PH CLN MINT RINSE 1 LT (3700044982),6/22/2011,1,4.4,1.452
CREST PH CLN MINT RINSE 1 LT (3700044982),7/13/2011,1,4.4,1.452
CREST PH CLN MINT RINSE 1 LT (3700044982),7/27/2011,1,4.4,1.452
CREST PH CLN MINT RINSE 1 LT (3700044982),8/3/2011,1,4.4,1.452
CREST PH CLN MINT RINSE 1 LT (3700044982),8/10/2011,2,4.49,1.4817
CREST PH CLN MINT RINSE 1 LT (3700044982),8/24/2011,1,5.23,1.7259
CREST PH CLN MINT RINSE 1 LT (3700044982),9/21/2011,2,5.25,1.7325
CREST PH CLN MINT RINSE 1 LT (3700044982),9/28/2011,1,5.25,1.7325
CREST PH CLN MINT RINSE 1 LT (3700044982),11/2/2011,3,4.99,1.6467
CREST PH CLN MINT RINSE 1 LT (3700044982),11/16/2011,1,5.25,1.7325
CREST PH CLN MINT RINSE 1 LT (3700044982),11/23/2011,1,5.25,1.7325
CREST PH CLN MINT RINSE 1 LT (3700044982),12/7/2011,1,5.25,1.7325
CREST PH CLN MINT RINSE 1 LT (3700044982),12/14/2011,1,5.25,1.7325
CREST PH CLN MINT RINSE 1 LT (3700044982),1/4/2012,3,5.25,1.7325
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),1/14/2009,14,3.14,1.0362
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),1/21/2009,17,3.14,1.0362
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),1/28/2009,23,3.14,1.0362
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),2/4/2009,25,3.14,1.0362
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),2/11/2009,23,3.14,1.0362
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),2/18/2009,16,3.14,1.0362
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),2/25/2009,17,3.14,1.0362
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),3/4/2009,31,3.14,1.0362
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),3/11/2009,34,3.14,1.0362
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),3/18/2009,29,2.74,0.9042
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),3/25/2009,30,2.86,0.9438
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),4/1/2009,37,2.89,0.9537
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),4/8/2009,29,3.14,1.0362
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),4/15/2009,15,3.14,1.0362
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),4/22/2009,19,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),4/29/2009,21,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),5/6/2009,32,2.82,0.9306
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),5/13/2009,75,2.18,0.7194
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),5/20/2009,66,2.67,0.8811
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),5/27/2009,18,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),6/3/2009,32,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),6/10/2009,21,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),6/17/2009,13,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),6/24/2009,23,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),7/1/2009,34,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),7/8/2009,27,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),7/15/2009,7,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),7/22/2009,18,3.24,1.0692
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),7/29/2009,35,3.19,1.0527
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),8/5/2009,32,3.23,1.0659
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),8/12/2009,26,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),8/19/2009,22,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),8/26/2009,38,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),9/2/2009,23,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),9/9/2009,5,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),9/16/2009,20,3.28,1.0824
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),9/23/2009,29,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),9/30/2009,36,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),10/7/2009,43,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),10/14/2009,46,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),10/21/2009,22,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),10/28/2009,37,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),11/4/2009,31,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),11/11/2009,32,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),11/18/2009,22,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),11/25/2009,7,2.9,0.957
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),12/2/2009,36,2.94,0.9702
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),12/9/2009,25,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),12/16/2009,23,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),12/23/2009,8,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),12/30/2009,12,3.29,1.0857
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),1/6/2010,19,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),1/13/2010,30,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),1/20/2010,23,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),1/27/2010,29,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),2/3/2010,26,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),2/10/2010,41,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),2/17/2010,30,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),2/24/2010,18,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),3/3/2010,43,2.71,0.8943
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),3/10/2010,34,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),3/17/2010,9,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),3/24/2010,43,2.85,0.9405
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),3/31/2010,32,2.87,0.9471
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),4/7/2010,35,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),4/14/2010,35,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),4/21/2010,30,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),4/28/2010,26,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),5/5/2010,29,2.84,0.9372
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),5/12/2010,30,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),5/19/2010,18,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),5/26/2010,26,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),6/2/2010,36,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),6/9/2010,37,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),6/16/2010,29,2.7,0.891
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),6/23/2010,28,2.73,0.9009
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),6/30/2010,18,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),7/7/2010,26,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),7/14/2010,32,2.18,0.7194
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),7/21/2010,23,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),7/28/2010,17,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),8/4/2010,13,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),8/11/2010,26,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),8/18/2010,9,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),8/25/2010,13,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),9/1/2010,20,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),9/8/2010,21,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),9/22/2010,23,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),9/29/2010,20,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),10/6/2010,29,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),10/13/2010,16,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),10/20/2010,30,2.99,0.9867
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),10/27/2010,35,2.79,0.9207
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),11/3/2010,26,2.69,0.8877
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),11/10/2010,31,2.72,0.8976
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),11/17/2010,12,2.62,0.8646
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),11/24/2010,16,2.73,0.9009
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),12/1/2010,13,3.43,1.1319
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),12/8/2010,21,3.43,1.1319
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),12/15/2010,19,3.43,1.1319
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),12/22/2010,10,3.43,1.1319
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),12/29/2010,18,3.43,1.1319
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),1/5/2011,17,3.43,1.1319
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),1/12/2011,15,3.43,1.1319
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),1/19/2011,17,3.43,1.1319
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),1/26/2011,13,3.43,1.1319
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),2/2/2011,16,3.43,1.1319
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),2/9/2011,22,3.3,1.089
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),2/16/2011,38,2.7,0.891
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),2/23/2011,41,2.66,0.8778
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),3/2/2011,47,2.82,0.9306
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),3/9/2011,18,3.43,1.1319
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),3/16/2011,23,3.43,1.1319
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),3/23/2011,21,3.43,1.1319
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),3/30/2011,23,3.43,1.1319
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),4/6/2011,14,3.62,1.1946
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),4/13/2011,16,3.62,1.1946
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),4/20/2011,14,3.62,1.1946
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),4/27/2011,12,3.62,1.1946
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),5/4/2011,20,3.62,1.1946
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),5/11/2011,16,3.62,1.1946
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),5/18/2011,13,3.62,1.1946
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),5/25/2011,21,3.62,1.1946
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),6/1/2011,19,3.62,1.1946
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),6/8/2011,17,3.62,1.1946
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),6/15/2011,12,3.62,1.1946
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),6/22/2011,35,2.78,0.9174
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),6/29/2011,46,2.79,0.9207
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),7/6/2011,24,3.62,1.1946
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),7/13/2011,19,3.62,1.1946
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),7/20/2011,25,3.62,1.1946
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),7/27/2011,19,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),8/3/2011,24,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),8/10/2011,20,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),8/17/2011,17,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),8/24/2011,27,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),8/31/2011,40,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),9/7/2011,22,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),9/14/2011,23,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),9/21/2011,14,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),9/28/2011,25,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),10/5/2011,27,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),10/12/2011,21,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),10/19/2011,12,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),10/26/2011,24,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),11/2/2011,31,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),11/9/2011,13,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),11/16/2011,20,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),11/23/2011,20,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),11/30/2011,29,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),12/7/2011,10,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),12/14/2011,13,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),12/21/2011,18,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),12/28/2011,29,3.89,1.2837
KELL BITE SIZE MINI WHEAT 18 OZ (3800031829),1/4/2012,27,3.89,1.2837
KELL FROSTED FLAKES 15 OZ (3800031838),1/14/2009,36,2.96,0.9768
KELL FROSTED FLAKES 15 OZ (3800031838),1/21/2009,17,2.96,0.9768
KELL FROSTED FLAKES 15 OZ (3800031838),1/28/2009,20,2.96,0.9768
KELL FROSTED FLAKES 15 OZ (3800031838),2/4/2009,24,2.96,0.9768
KELL FROSTED FLAKES 15 OZ (3800031838),2/11/2009,18,2.49,0.8217
KELL FROSTED FLAKES 15 OZ (3800031838),2/18/2009,18,2.14,0.7062
KELL FROSTED FLAKES 15 OZ (3800031838),2/25/2009,8,2.22,0.7326
KELL FROSTED FLAKES 15 OZ (3800031838),3/4/2009,6,2.96,0.9768
KELL FROSTED FLAKES 15 OZ (3800031838),3/11/2009,17,2.79,0.9207
KELL FROSTED FLAKES 15 OZ (3800031838),3/18/2009,28,2.96,0.9768
KELL FROSTED FLAKES 15 OZ (3800031838),3/25/2009,12,2.96,0.9768
KELL FROSTED FLAKES 15 OZ (3800031838),4/1/2009,14,2.96,0.9768
KELL FROSTED FLAKES 15 OZ (3800031838),4/8/2009,20,2.96,0.9768
KELL FROSTED FLAKES 15 OZ (3800031838),4/15/2009,16,2.96,0.9768
KELL FROSTED FLAKES 15 OZ (3800031838),4/22/2009,24,2.96,0.9768
KELL FROSTED FLAKES 15 OZ (3800031838),4/29/2009,11,2.96,0.9768
KELL FROSTED FLAKES 15 OZ (3800031838),5/6/2009,21,2.96,0.9768
KELL FROSTED FLAKES 15 OZ (3800031838),5/13/2009,157,1.98,0.6534
KELL FROSTED FLAKES 15 OZ (3800031838),5/20/2009,78,2.47,0.8151
KELL FROSTED FLAKES 15 OZ (3800031838),5/27/2009,24,2.65,0.8745
KELL FROSTED FLAKES 15 OZ (3800031838),6/3/2009,24,2.76,0.9108
KELL FROSTED FLAKES 15 OZ (3800031838),6/10/2009,142,2.48,0.8184
KELL FROSTED FLAKES 15 OZ (3800031838),6/17/2009,98,2.46,0.8118
KELL FROSTED FLAKES 15 OZ (3800031838),6/24/2009,25,2.88,0.9504
KELL FROSTED FLAKES 15 OZ (3800031838),7/1/2009,21,2.88,0.9504
KELL FROSTED FLAKES 15 OZ (3800031838),7/8/2009,21,2.74,0.9042
KELL FROSTED FLAKES 15 OZ (3800031838),7/15/2009,38,2.88,0.9504
KELL FROSTED FLAKES 15 OZ (3800031838),7/22/2009,12,2.88,0.9504
KELL FROSTED FLAKES 15 OZ (3800031838),7/29/2009,6,2.88,0.9504
KELL FROSTED FLAKES 15 OZ (3800031838),8/5/2009,113,1.66,0.5478
KELL FROSTED FLAKES 15 OZ (3800031838),8/12/2009,36,2.22,0.7326
KELL FROSTED FLAKES 15 OZ (3800031838),8/19/2009,84,2.5,0.825
KELL FROSTED FLAKES 15 OZ (3800031838),8/26/2009,12,2.66,0.8778
KELL FROSTED FLAKES 15 OZ (3800031838),9/2/2009,8,2.24,0.7392
KELL FROSTED FLAKES 15 OZ (3800031838),9/9/2009,13,2.74,0.9042
KELL FROSTED FLAKES 15 OZ (3800031838),9/16/2009,20,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),9/23/2009,16,2.8,0.924
KELL FROSTED FLAKES 15 OZ (3800031838),9/30/2009,17,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),10/7/2009,19,3.19,1.0527
KELL FROSTED FLAKES 15 OZ (3800031838),10/14/2009,18,3.03,0.9999
KELL FROSTED FLAKES 15 OZ (3800031838),10/21/2009,7,2.73,0.9009
KELL FROSTED FLAKES 15 OZ (3800031838),10/28/2009,6,3.19,1.0527
KELL FROSTED FLAKES 15 OZ (3800031838),11/4/2009,1,3.19,1.0527
KELL FROSTED FLAKES 15 OZ (3800031838),11/11/2009,14,2.51,0.8283
KELL FROSTED FLAKES 15 OZ (3800031838),11/18/2009,12,2.39,0.7887
KELL FROSTED FLAKES 15 OZ (3800031838),11/25/2009,25,2.45,0.8085
KELL FROSTED FLAKES 15 OZ (3800031838),12/2/2009,68,2.52,0.8316
KELL FROSTED FLAKES 15 OZ (3800031838),12/9/2009,61,1.77,0.5841
KELL FROSTED FLAKES 15 OZ (3800031838),12/16/2009,10,3.19,1.0527
KELL FROSTED FLAKES 15 OZ (3800031838),12/23/2009,11,3.19,1.0527
KELL FROSTED FLAKES 15 OZ (3800031838),12/30/2009,8,3.19,1.0527
KELL FROSTED FLAKES 15 OZ (3800031838),1/6/2010,5,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),1/13/2010,17,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),1/20/2010,5,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),1/27/2010,23,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),2/3/2010,8,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),2/10/2010,24,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),2/17/2010,17,2.81,0.9273
KELL FROSTED FLAKES 15 OZ (3800031838),2/24/2010,15,2.79,0.9207
KELL FROSTED FLAKES 15 OZ (3800031838),3/3/2010,86,2.5,0.825
KELL FROSTED FLAKES 15 OZ (3800031838),3/10/2010,21,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),3/17/2010,1,2.64,0.8712
KELL FROSTED FLAKES 15 OZ (3800031838),3/24/2010,1,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),3/31/2010,11,2.45,0.8085
KELL FROSTED FLAKES 15 OZ (3800031838),4/7/2010,9,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),4/14/2010,21,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),4/21/2010,23,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),4/28/2010,119,1.97,0.6501
KELL FROSTED FLAKES 15 OZ (3800031838),5/5/2010,137,1.96,0.6468
KELL FROSTED FLAKES 15 OZ (3800031838),5/12/2010,175,1.96,0.6468
KELL FROSTED FLAKES 15 OZ (3800031838),5/19/2010,110,1.95,0.6435
KELL FROSTED FLAKES 15 OZ (3800031838),5/26/2010,20,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),6/2/2010,9,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),6/9/2010,22,2.85,0.9405
KELL FROSTED FLAKES 15 OZ (3800031838),6/16/2010,87,2.53,0.8349
KELL FROSTED FLAKES 15 OZ (3800031838),6/23/2010,51,2.51,0.8283
KELL FROSTED FLAKES 15 OZ (3800031838),6/30/2010,10,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),7/7/2010,18,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),7/14/2010,125,2.04,0.6732
KELL FROSTED FLAKES 15 OZ (3800031838),7/21/2010,16,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),7/28/2010,11,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),8/4/2010,16,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),8/11/2010,12,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),8/18/2010,13,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),8/25/2010,2,1.5,0.495
KELL FROSTED FLAKES 15 OZ (3800031838),9/1/2010,7,2.99,0.9867
KELL FROSTED FLAKES 15 OZ (3800031838),9/8/2010,8,2.79,0.9207
KELL FROSTED FLAKES 15 OZ (3800031838),9/15/2010,8,3.19,1.0527
KELL FROSTED FLAKES 15 OZ (3800031838),9/22/2010,1,3.19,1.0527
KELL FROSTED FLAKES 15 OZ (3800031838),9/29/2010,4,3.19,1.0527
KELL FROSTED FLAKES 15 OZ (3800031838),10/6/2010,7,3.19,1.0527
KELL FROSTED FLAKES 15 OZ (3800031838),10/13/2010,10,3.19,1.0527
KELL FROSTED FLAKES 15 OZ (3800031838),10/20/2010,10,3.19,1.0527
KELL FROSTED FLAKES 15 OZ (3800031838),10/27/2010,7,3.19,1.0527
KELL FROSTED FLAKES 15 OZ (3800031838),11/3/2010,6,3.19,1.0527
KELL FROSTED FLAKES 15 OZ (3800031838),11/10/2010,12,3.19,1.0527
KELL FROSTED FLAKES 15 OZ (3800031838),11/17/2010,4,2.84,0.9372
KELL FROSTED FLAKES 15 OZ (3800031838),11/24/2010,7,3.32,1.0956
KELL FROSTED FLAKES 15 OZ (3800031838),12/1/2010,5,2.66,0.8778
KELL FROSTED FLAKES 15 OZ (3800031838),12/8/2010,17,3.32,1.0956
KELL FROSTED FLAKES 15 OZ (3800031838),12/15/2010,17,3.32,1.0956
KELL FROSTED FLAKES 15 OZ (3800031838),12/22/2010,9,3.32,1.0956
KELL FROSTED FLAKES 15 OZ (3800031838),12/29/2010,1,3.32,1.0956
KELL FROSTED FLAKES 15 OZ (3800031838),1/5/2011,5,3.32,1.0956
KELL FROSTED FLAKES 15 OZ (3800031838),1/12/2011,18,3.14,1.0362
KELL FROSTED FLAKES 15 OZ (3800031838),1/19/2011,13,3.32,1.0956
KELL FROSTED FLAKES 15 OZ (3800031838),1/26/2011,13,3.32,1.0956
KELL FROSTED FLAKES 15 OZ (3800031838),2/2/2011,4,3.32,1.0956
KELL FROSTED FLAKES 15 OZ (3800031838),2/9/2011,11,3.32,1.0956
KELL FROSTED FLAKES 15 OZ (3800031838),2/16/2011,30,2.5,0.825
KELL FROSTED FLAKES 15 OZ (3800031838),2/23/2011,17,2.5,0.825
KELL FROSTED FLAKES 15 OZ (3800031838),3/2/2011,19,2.5,0.825
KELL FROSTED FLAKES 15 OZ (3800031838),3/9/2011,13,3.32,1.0956
KELL FROSTED FLAKES 15 OZ (3800031838),3/16/2011,9,3.32,1.0956
KELL FROSTED FLAKES 15 OZ (3800031838),3/23/2011,5,3.32,1.0956
KELL FROSTED FLAKES 15 OZ (3800031838),3/30/2011,6,3.03,0.9999
KELL FROSTED FLAKES 15 OZ (3800031838),4/6/2011,7,3.28,1.0824
KELL FROSTED FLAKES 15 OZ (3800031838),4/13/2011,11,3.28,1.0824
KELL FROSTED FLAKES 15 OZ (3800031838),4/20/2011,5,3.28,1.0824
KELL FROSTED FLAKES 15 OZ (3800031838),4/27/2011,7,3.28,1.0824
KELL FROSTED FLAKES 15 OZ (3800031838),5/4/2011,13,3.28,1.0824
KELL FROSTED FLAKES 15 OZ (3800031838),5/11/2011,11,3.28,1.0824
KELL FROSTED FLAKES 15 OZ (3800031838),5/18/2011,2,3.28,1.0824
KELL FROSTED FLAKES 15 OZ (3800031838),5/25/2011,8,3.28,1.0824
KELL FROSTED FLAKES 15 OZ (3800031838),6/1/2011,9,3.28,1.0824
KELL FROSTED FLAKES 15 OZ (3800031838),6/8/2011,12,3.01,0.9933
KELL FROSTED FLAKES 15 OZ (3800031838),6/15/2011,11,3.25,1.0725
KELL FROSTED FLAKES 15 OZ (3800031838),6/22/2011,63,2.48,0.8184
KELL FROSTED FLAKES 15 OZ (3800031838),6/29/2011,46,2.58,0.8514
KELL FROSTED FLAKES 15 OZ (3800031838),7/6/2011,21,3.28,1.0824
KELL FROSTED FLAKES 15 OZ (3800031838),7/13/2011,30,3.28,1.0824
KELL FROSTED FLAKES 15 OZ (3800031838),7/20/2011,17,3.28,1.0824
KELL FROSTED FLAKES 15 OZ (3800031838),7/27/2011,12,3.28,1.0824
KELL FROSTED FLAKES 15 OZ (3800031838),8/3/2011,10,3.28,1.0824
KELL FROSTED FLAKES 15 OZ (3800031838),8/10/2011,24,3.01,0.9933
